Region,bmi
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,20
Jammu & Kashmir,25
Jammu & Kashmir,25
Jammu & Kashmir,19
Jammu & Kashmir,26
Jammu & Kashmir,19
Jammu & Kashmir,24
Jammu & Kashmir,23
Jammu & Kashmir,21
Jammu & Kashmir,18
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,25
Jammu & Kashmir,27
Jammu & Kashmir,23
Jammu & Kashmir,20
Jammu & Kashmir,26
Jammu & Kashmir,24
Jammu & Kashmir,22
Jammu & Kashmir,20
Jammu & Kashmir,27
Jammu & Kashmir,23
Jammu & Kashmir,19
Jammu & Kashmir,24
Jammu & Kashmir,27
Jammu & Kashmir,27
Jammu & Kashmir,18
Jammu & Kashmir,26
Jammu & Kashmir,21
Jammu & Kashmir,20
Jammu & Kashmir,23
Jammu & Kashmir,26
Jammu & Kashmir,22
Jammu & Kashmir,22
Jammu & Kashmir,18
Jammu & Kashmir,23
Jammu & Kashmir,26
Jammu & Kashmir,26
Jammu & Kashmir,21
Jammu & Kashmir,19
Jammu & Kashmir,18
Jammu & Kashmir,22
Jammu & Kashmir,26
Jammu & Kashmir,22
Jammu & Kashmir,21
Jammu & Kashmir,25
Jammu & Kashmir,21
Jammu & Kashmir,26
Jammu & Kashmir,25
Jammu & Kashmir,20
Jammu & Kashmir,19
Jammu & Kashmir,25
Jammu & Kashmir,26
Jammu & Kashmir,24
Jammu & Kashmir,21
Jammu & Kashmir,21
Jammu & Kashmir,27
Jammu & Kashmir,21
Jammu & Kashmir,22
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,23
Jammu & Kashmir,25
Jammu & Kashmir,20
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,21
Jammu & Kashmir,21
Jammu & Kashmir,19
Jammu & Kashmir,23
Jammu & Kashmir,27
Jammu & Kashmir,21
Jammu & Kashmir,21
Jammu & Kashmir,22
Jammu & Kashmir,27
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,27
Jammu & Kashmir,20
Jammu & Kashmir,24
Jammu & Kashmir,23
Jammu & Kashmir,21
Jammu & Kashmir,26
Jammu & Kashmir,19
Jammu & Kashmir,25
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,21
Jammu & Kashmir,24
Jammu & Kashmir,20
Jammu & Kashmir,26
Jammu & Kashmir,22
Jammu & Kashmir,22
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,27
Jammu & Kashmir,19
Jammu & Kashmir,23
Jammu & Kashmir,21
Jammu & Kashmir,20
Jammu & Kashmir,27
Jammu & Kashmir,25
Jammu & Kashmir,23
Jammu & Kashmir,21
Jammu & Kashmir,26
Jammu & Kashmir,22
Jammu & Kashmir,26
Jammu & Kashmir,18
Jammu & Kashmir,25
Jammu & Kashmir,20
Jammu & Kashmir,19
Jammu & Kashmir,23
Jammu & Kashmir,27
Jammu & Kashmir,26
Jammu & Kashmir,18
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,20
Jammu & Kashmir,18
Jammu & Kashmir,22
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,22
Jammu & Kashmir,21
Jammu & Kashmir,22
Jammu & Kashmir,25
Jammu & Kashmir,25
Jammu & Kashmir,18
Jammu & Kashmir,19
Jammu & Kashmir,26
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,22
Jammu & Kashmir,20
Jammu & Kashmir,24
Jammu & Kashmir,23
Jammu & Kashmir,23
Jammu & Kashmir,23
Jammu & Kashmir,25
Jammu & Kashmir,23
Jammu & Kashmir,18
Jammu & Kashmir,18
Jammu & Kashmir,18
Jammu & Kashmir,26
Jammu & Kashmir,18
Jammu & Kashmir,18
Jammu & Kashmir,27
Jammu & Kashmir,26
Jammu & Kashmir,23
Jammu & Kashmir,27
Jammu & Kashmir,22
Jammu & Kashmir,25
Jammu & Kashmir,27
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,26
Jammu & Kashmir,25
Jammu & Kashmir,19
Jammu & Kashmir,20
Jammu & Kashmir,26
Jammu & Kashmir,22
Jammu & Kashmir,20
Jammu & Kashmir,20
Jammu & Kashmir,26
Jammu & Kashmir,18
Jammu & Kashmir,25
Jammu & Kashmir,24
Jammu & Kashmir,24
Jammu & Kashmir,20
Jammu & Kashmir,21
Jammu & Kashmir,27
Jammu & Kashmir,23
Jammu & Kashmir,26
Jammu & Kashmir,24
Jammu & Kashmir,27
Jammu & Kashmir,20
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,26
Jammu & Kashmir,24
Jammu & Kashmir,26
Jammu & Kashmir,19
Jammu & Kashmir,19
Jammu & Kashmir,18
Jammu & Kashmir,22
Jammu & Kashmir,21
Jammu & Kashmir,25
Jammu & Kashmir,26
Jammu & Kashmir,25
Jammu & Kashmir,26
Jammu & Kashmir,18
Jammu & Kashmir,25
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,20
Jammu & Kashmir,26
Jammu & Kashmir,27
Jammu & Kashmir,27
Jammu & Kashmir,25
Jammu & Kashmir,22
Jammu & Kashmir,19
Jammu & Kashmir,26
Jammu & Kashmir,21
Jammu & Kashmir,25
Jammu & Kashmir,19
Jammu & Kashmir,21
Jammu & Kashmir,27
Jammu & Kashmir,24
Jammu & Kashmir,25
Jammu & Kashmir,24
Jammu & Kashmir,21
Jammu & Kashmir,24
Jammu & Kashmir,25
Jammu & Kashmir,27
Jammu & Kashmir,24
Jammu & Kashmir,19
Jammu & Kashmir,20
Jammu & Kashmir,27
Jammu & Kashmir,23
Jammu & Kashmir,21
Jammu & Kashmir,27
Jammu & Kashmir,20
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,25
Jammu & Kashmir,27
Jammu & Kashmir,22
Jammu & Kashmir,26
Jammu & Kashmir,18
Jammu & Kashmir,21
Jammu & Kashmir,19
Jammu & Kashmir,23
Jammu & Kashmir,26
Jammu & Kashmir,24
Jammu & Kashmir,20
Jammu & Kashmir,24
Jammu & Kashmir,18
Jammu & Kashmir,24
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,20
Jammu & Kashmir,20
Jammu & Kashmir,19
Jammu & Kashmir,27
Jammu & Kashmir,21
Jammu & Kashmir,25
Jammu & Kashmir,21
Jammu & Kashmir,18
Jammu & Kashmir,20
Jammu & Kashmir,19
Jammu & Kashmir,19
Jammu & Kashmir,18
Jammu & Kashmir,25
Jammu & Kashmir,21
Jammu & Kashmir,26
Jammu & Kashmir,25
Jammu & Kashmir,24
Jammu & Kashmir,18
Jammu & Kashmir,24
Jammu & Kashmir,19
Jammu & Kashmir,23
Jammu & Kashmir,22
Jammu & Kashmir,27
Jammu & Kashmir,18
Jammu & Kashmir,19
Jammu & Kashmir,20
Jammu & Kashmir,25
Jammu & Kashmir,20
Jammu & Kashmir,18
Jammu & Kashmir,26
Jammu & Kashmir,22
Jammu & Kashmir,22
Jammu & Kashmir,24
Jammu & Kashmir,20
Jammu & Kashmir,21
Jammu & Kashmir,27
Jammu & Kashmir,19
Jammu & Kashmir,18
Jammu & Kashmir,19
Jammu & Kashmir,24
Jammu & Kashmir,22
Jammu & Kashmir,26
Jammu & Kashmir,26
Jammu & Kashmir,24
Jammu & Kashmir,21
Jammu & Kashmir,18
Jammu & Kashmir,25
Jammu & Kashmir,24
Jammu & Kashmir,23
Jammu & Kashmir,20
Jammu & Kashmir,26
Jammu & Kashmir,19
Jammu & Kashmir,22
Jammu & Kashmir,21
Jammu & Kashmir,25
Jammu & Kashmir,25
Jammu & Kashmir,23
Jammu & Kashmir,19
Jammu & Kashmir,26
Jharkhand,25
Jharkhand,23
Jharkhand,22
Jharkhand,19
Jharkhand,18
Jharkhand,22
Jharkhand,18
Jharkhand,25
Jharkhand,24
Jharkhand,27
Jharkhand,24
Jharkhand,21
Jharkhand,26
Jharkhand,18
Jharkhand,24
Jharkhand,27
Jharkhand,18
Jharkhand,27
Jharkhand,19
Jharkhand,25
Jharkhand,18
Jharkhand,21
Jharkhand,27
Jharkhand,22
Jharkhand,19
Jharkhand,20
Jharkhand,27
Jharkhand,20
Jharkhand,21
Jharkhand,19
Jharkhand,26
Jharkhand,27
Jharkhand,19
Jharkhand,26
Jharkhand,25
Jharkhand,24
Jharkhand,19
Jharkhand,19
Jharkhand,23
Jharkhand,18
Jharkhand,18
Jharkhand,26
Jharkhand,24
Jharkhand,19
Jharkhand,21
Jharkhand,20
Jharkhand,26
Jharkhand,20
Jharkhand,24
Jharkhand,27
Jharkhand,25
Jharkhand,22
Jharkhand,22
Jharkhand,27
Jharkhand,25
Jharkhand,27
Jharkhand,23
Jharkhand,27
Jharkhand,23
Jharkhand,21
Jharkhand,22
Jharkhand,25
Jharkhand,23
Jharkhand,26
Jharkhand,18
Jharkhand,19
Jharkhand,20
Jharkhand,26
Jharkhand,24
Jharkhand,20
Jharkhand,20
Jharkhand,24
Jharkhand,27
Jharkhand,26
Jharkhand,27
Jharkhand,25
Jharkhand,25
Jharkhand,21
Jharkhand,27
Jharkhand,23
Jharkhand,19
Jharkhand,19
Jharkhand,21
Jharkhand,27
Jharkhand,18
Jharkhand,24
Jharkhand,23
Jharkhand,22
Jharkhand,25
Jharkhand,20
Jharkhand,24
Jharkhand,18
Jharkhand,27
Jharkhand,20
Jharkhand,25
Jharkhand,25
Jharkhand,27
Jharkhand,23
Jharkhand,21
Jharkhand,26
Jharkhand,19
Jharkhand,19
Jharkhand,24
Jharkhand,24
Jharkhand,26
Jharkhand,24
Jharkhand,22
Jharkhand,18
Jharkhand,27
Jharkhand,23
Jharkhand,19
Jharkhand,24
Jharkhand,20
Jharkhand,20
Jharkhand,23
Jharkhand,24
Jharkhand,24
Jharkhand,24
Jharkhand,22
Jharkhand,21
Jharkhand,18
Jharkhand,23
Jharkhand,19
Jharkhand,24
Jharkhand,20
Jharkhand,24
Jharkhand,19
Jharkhand,27
Jharkhand,20
Jharkhand,24
Jharkhand,21
Jharkhand,27
Jharkhand,22
Jharkhand,26
Jharkhand,26
Jharkhand,25
Jharkhand,27
Jharkhand,22
Jharkhand,23
Jharkhand,26
Jharkhand,26
Jharkhand,21
Jharkhand,20
Jharkhand,19
Jharkhand,19
Jharkhand,21
Jharkhand,22
Jharkhand,26
Jharkhand,18
Jharkhand,23
Jharkhand,27
Jharkhand,27
Jharkhand,23
Jharkhand,18
Jharkhand,20
Jharkhand,21
Jharkhand,18
Jharkhand,19
Jharkhand,23
Jharkhand,27
Jharkhand,25
Jharkhand,18
Jharkhand,22
Jharkhand,22
Jharkhand,20
Jharkhand,20
Jharkhand,27
Jharkhand,19
Jharkhand,22
Jharkhand,19
Jharkhand,27
Jharkhand,24
Jharkhand,27
Jharkhand,25
Jharkhand,20
Jharkhand,19
Jharkhand,25
Jharkhand,21
Jharkhand,19
Jharkhand,24
Jharkhand,21
Jharkhand,21
Jharkhand,23
Jharkhand,19
Jharkhand,24
Jharkhand,23
Jharkhand,27
Jharkhand,18
Jharkhand,21
Jharkhand,24
Jharkhand,27
Jharkhand,23
Jharkhand,22
Jharkhand,25
Jharkhand,23
Jharkhand,23
Jharkhand,22
Jharkhand,26
Jharkhand,18
Jharkhand,24
Jharkhand,21
Jharkhand,20
Jharkhand,25
Jharkhand,25
Jharkhand,24
Jharkhand,18
Jharkhand,24
Jharkhand,22
Jharkhand,20
Jharkhand,25
Jharkhand,21
Jharkhand,24
Jharkhand,20
Jharkhand,19
Jharkhand,20
Jharkhand,20
Jharkhand,23
Jharkhand,24
Jharkhand,20
Jharkhand,24
Jharkhand,23
Jharkhand,24
Jharkhand,25
Jharkhand,23
Jharkhand,27
Jharkhand,26
Jharkhand,25
Jharkhand,24
Jharkhand,20
Jharkhand,24
Jharkhand,20
Jharkhand,24
Jharkhand,19
Jharkhand,24
Jharkhand,26
Jharkhand,19
Jharkhand,23
Jharkhand,21
Jharkhand,19
Jharkhand,25
Jharkhand,21
Jharkhand,24
Jharkhand,19
Jharkhand,26
Jharkhand,18
Jharkhand,26
Jharkhand,23
Jharkhand,24
Jharkhand,21
Jharkhand,24
Jharkhand,21
Jharkhand,24
Jharkhand,23
Jharkhand,24
Jharkhand,19
Jharkhand,20
Jharkhand,24
Jharkhand,23
Jharkhand,21
Jharkhand,18
Jharkhand,18
Jharkhand,25
Jharkhand,26
Jharkhand,26
Jharkhand,23
Jharkhand,26
Jharkhand,25
Jharkhand,24
Jharkhand,20
Jharkhand,27
Jharkhand,24
Jharkhand,25
Jharkhand,20
Jharkhand,25
Jharkhand,27
Jharkhand,22
Jharkhand,27
Jharkhand,19
Jharkhand,20
Jharkhand,20
Jharkhand,25
Jharkhand,23
Jharkhand,19
Jharkhand,21
Jharkhand,22
Jharkhand,27
Jharkhand,21
Jharkhand,20
Jharkhand,18
Jharkhand,18
Jharkhand,21
Jharkhand,23
Jharkhand,27
Jharkhand,19
Jharkhand,18
Jharkhand,27
Jharkhand,18
Jharkhand,18
Jharkhand,22
Jharkhand,21
Jharkhand,24
Jharkhand,20
Jharkhand,20
Jharkhand,20
Jharkhand,18
Jharkhand,23
Jharkhand,26
Jharkhand,20
Jharkhand,19
Jharkhand,19
Jharkhand,25
Jharkhand,25
Jharkhand,23
Jharkhand,19
Jharkhand,20
Jharkhand,21
Jharkhand,23
Jharkhand,19
Jharkhand,25
Jharkhand,20
Jharkhand,26
Jharkhand,20
Jharkhand,24
Jharkhand,18
Jharkhand,26
Jharkhand,23
Jharkhand,27
Jharkhand,19
Jharkhand,23
Jharkhand,18
Jharkhand,22
Jharkhand,26
Jharkhand,25
Jharkhand,25
Jharkhand,23
Jharkhand,20
Jharkhand,19
Jharkhand,20
Jharkhand,24
Jharkhand,20
Jharkhand,19
Jharkhand,20
Jharkhand,20
Jharkhand,20
Jharkhand,19
Jharkhand,19
Jharkhand,18
Jharkhand,24
Jharkhand,21
Jharkhand,24
Jharkhand,21
Jharkhand,18
Jharkhand,21
Jharkhand,20
Jharkhand,27
Jharkhand,18
Jharkhand,26
Jharkhand,21
Jharkhand,21
Jharkhand,23
Jharkhand,26
Jharkhand,18
Jharkhand,21
Jharkhand,23
Jharkhand,27
Jharkhand,24
Jharkhand,25
Jharkhand,19
Jharkhand,22
Jharkhand,26
Jharkhand,26
Jharkhand,23
Jharkhand,24
Jharkhand,24
Jharkhand,18
Jharkhand,27
Jharkhand,24
Jharkhand,25
Jharkhand,27
Jharkhand,25
Jharkhand,25
Jharkhand,27
Jharkhand,21
Jharkhand,18
Jharkhand,22
Jharkhand,25
Jharkhand,20
Jharkhand,18
Jharkhand,19
Jharkhand,24
Jharkhand,18
Jharkhand,20
Jharkhand,24
Jharkhand,26
Jharkhand,22
Jharkhand,24
Jharkhand,26
Jharkhand,19
Jharkhand,23
Jharkhand,20
Jharkhand,20
Jharkhand,24
Jharkhand,18
Jharkhand,20
Jharkhand,24
Jharkhand,23
Jharkhand,18
Jharkhand,21
Jharkhand,22
Jharkhand,25
Jharkhand,26
Jharkhand,21
Jharkhand,27
Jharkhand,22
Jharkhand,26
Jharkhand,24
Jharkhand,23
Jharkhand,18
Jharkhand,21
Jharkhand,20
Jharkhand,20
Jharkhand,24
Jharkhand,27
Jharkhand,22
Jharkhand,19
Jharkhand,25
Jharkhand,22
Jharkhand,20
Jharkhand,27
Jharkhand,24
Jharkhand,19
Jharkhand,18
Jharkhand,23
Jharkhand,25
Jharkhand,19
Jharkhand,20
Jharkhand,26
Jharkhand,22
Jharkhand,23
Jharkhand,18
Jharkhand,25
Jharkhand,25
Jharkhand,23
Jharkhand,23
Jharkhand,18
Jharkhand,21
Jharkhand,22
Jharkhand,19
Jharkhand,21
Jharkhand,19
Jharkhand,20
Jharkhand,23
Jharkhand,18
Jharkhand,24
Jharkhand,24
Jharkhand,18
Jharkhand,19
Jharkhand,26
Jharkhand,25
Jharkhand,22
Jharkhand,22
Jharkhand,23
Jharkhand,18
Jharkhand,27
Jharkhand,25
Jharkhand,20
Jharkhand,19
Jharkhand,20
Jharkhand,23
Jharkhand,26
Jharkhand,19
Jharkhand,26
Jharkhand,21
Jharkhand,22
Jharkhand,24
Jharkhand,19
Jharkhand,27
Jharkhand,20
Jharkhand,21
Jharkhand,20
Jharkhand,24
Jharkhand,22
Jharkhand,18
Jharkhand,27
Jharkhand,24
Jharkhand,21
Jharkhand,22
Jharkhand,21
Jharkhand,19
Jharkhand,18
Jharkhand,21
Jharkhand,24
Jharkhand,23
Jharkhand,27
Jharkhand,19
Jharkhand,25
Jharkhand,27
Jharkhand,22
Jharkhand,27
Jharkhand,19
Karnataka,20
Karnataka,27
Karnataka,22
Karnataka,22
Karnataka,18
Karnataka,23
Karnataka,24
Karnataka,24
Karnataka,21
Karnataka,20
Karnataka,25
Karnataka,21
Karnataka,22
Karnataka,23
Karnataka,22
Karnataka,24
Karnataka,21
Karnataka,23
Karnataka,24
Karnataka,18
Karnataka,22
Karnataka,22
Karnataka,24
Karnataka,21
Karnataka,18
Karnataka,18
Karnataka,22
Karnataka,27
Karnataka,22
Karnataka,26
Karnataka,22
Karnataka,18
Karnataka,23
Karnataka,23
Karnataka,26
Karnataka,21
Karnataka,25
Karnataka,18
Karnataka,25
Karnataka,22
Karnataka,21
Karnataka,22
Karnataka,18
Karnataka,25
Karnataka,26
Karnataka,25
Karnataka,25
Karnataka,22
Karnataka,19
Karnataka,24
Karnataka,18
Karnataka,23
Karnataka,23
Karnataka,21
Karnataka,20
Karnataka,18
Karnataka,22
Karnataka,21
Karnataka,18
Karnataka,25
Karnataka,27
Karnataka,22
Karnataka,24
Karnataka,23
Karnataka,21
Karnataka,23
Karnataka,23
Karnataka,27
Karnataka,25
Karnataka,25
Karnataka,25
Karnataka,25
Karnataka,25
Karnataka,20
Karnataka,27
Karnataka,18
Karnataka,21
Karnataka,24
Karnataka,18
Karnataka,19
Karnataka,22
Karnataka,18
Karnataka,20
Karnataka,20
Karnataka,24
Karnataka,26
Karnataka,23
Karnataka,20
Karnataka,27
Karnataka,18
Karnataka,26
Karnataka,18
Karnataka,21
Karnataka,19
Karnataka,25
Karnataka,24
Karnataka,19
Karnataka,20
Karnataka,21
Karnataka,22
Karnataka,26
Karnataka,18
Karnataka,20
Karnataka,27
Karnataka,22
Karnataka,25
Karnataka,23
Karnataka,25
Karnataka,20
Karnataka,23
Karnataka,21
Karnataka,20
Karnataka,24
Karnataka,20
Karnataka,20
Karnataka,22
Karnataka,19
Karnataka,22
Karnataka,20
Karnataka,21
Karnataka,21
Karnataka,27
Karnataka,25
Karnataka,27
Karnataka,24
Karnataka,23
Karnataka,25
Karnataka,26
Karnataka,26
Karnataka,26
Karnataka,22
Karnataka,22
Karnataka,23
Karnataka,23
Karnataka,22
Karnataka,26
Karnataka,26
Karnataka,23
Karnataka,22
Karnataka,24
Karnataka,25
Karnataka,18
Karnataka,21
Karnataka,19
Karnataka,23
Karnataka,25
Karnataka,24
Karnataka,20
Karnataka,21
Karnataka,21
Karnataka,25
Karnataka,24
Karnataka,21
Karnataka,20
Karnataka,21
Karnataka,26
Karnataka,24
Karnataka,26
Karnataka,26
Karnataka,24
Karnataka,24
Karnataka,23
Karnataka,18
Karnataka,20
Karnataka,27
Karnataka,21
Karnataka,26
Karnataka,27
Karnataka,19
Karnataka,25
Karnataka,27
Karnataka,18
Karnataka,24
Karnataka,24
Karnataka,20
Karnataka,22
Karnataka,25
Karnataka,20
Karnataka,23
Karnataka,24
Karnataka,21
Karnataka,21
Karnataka,21
Karnataka,23
Karnataka,25
Karnataka,20
Karnataka,27
Karnataka,23
Karnataka,19
Karnataka,23
Karnataka,23
Karnataka,21
Karnataka,19
Karnataka,26
Karnataka,24
Karnataka,22
Karnataka,25
Karnataka,21
Karnataka,18
Karnataka,22
Karnataka,27
Karnataka,23
Karnataka,25
Karnataka,18
Karnataka,20
Karnataka,26
Karnataka,22
Karnataka,27
Karnataka,23
Karnataka,20
Karnataka,27
Karnataka,25
Karnataka,26
Karnataka,18
Karnataka,25
Karnataka,24
Karnataka,26
Karnataka,18
Karnataka,24
Karnataka,18
Karnataka,21
Karnataka,20
Karnataka,26
Karnataka,26
Karnataka,20
Karnataka,24
Karnataka,21
Karnataka,23
Karnataka,27
Karnataka,25
Karnataka,26
Karnataka,19
Karnataka,19
Karnataka,21
Karnataka,21
Karnataka,19
Karnataka,18
Karnataka,20
Karnataka,23
Karnataka,26
Karnataka,26
Karnataka,25
Karnataka,27
Karnataka,26
Karnataka,22
Karnataka,25
Karnataka,19
Karnataka,19
Karnataka,20
Karnataka,19
Karnataka,21
Karnataka,19
Karnataka,27
Karnataka,23
Karnataka,23
Karnataka,19
Karnataka,20
Karnataka,20
Karnataka,18
Karnataka,18
Karnataka,27
Karnataka,19
Karnataka,19
Karnataka,20
Karnataka,26
Karnataka,25
Karnataka,21
Karnataka,20
Karnataka,19
Karnataka,23
Karnataka,20
Karnataka,19
Karnataka,18
Karnataka,19
Karnataka,24
Karnataka,24
Karnataka,20
Karnataka,21
Karnataka,25
Karnataka,22
Karnataka,26
Karnataka,24
Karnataka,20
Karnataka,26
Karnataka,26
Karnataka,25
Karnataka,19
Karnataka,27
Karnataka,22
Karnataka,21
Karnataka,21
Karnataka,22
Karnataka,18
Karnataka,22
Karnataka,25
Karnataka,19
Karnataka,18
Karnataka,25
Karnataka,27
Karnataka,23
Karnataka,21
Karnataka,19
Karnataka,20
Karnataka,22
Karnataka,27
Karnataka,20
Karnataka,22
Karnataka,18
Karnataka,19
Karnataka,23
Karnataka,24
Karnataka,25
Karnataka,23
Karnataka,26
Karnataka,27
Karnataka,21
Karnataka,27
Karnataka,25
Karnataka,20
Karnataka,23
Karnataka,25
Karnataka,27
Karnataka,18
Karnataka,21
Karnataka,23
Karnataka,18
Karnataka,26
Karnataka,27
Karnataka,22
Karnataka,26
Karnataka,21
Karnataka,18
Karnataka,22
Karnataka,18
Karnataka,22
Karnataka,22
Karnataka,24
Karnataka,26
Karnataka,18
Karnataka,18
Karnataka,20
Karnataka,22
Karnataka,25
Karnataka,26
Karnataka,26
Karnataka,18
Karnataka,19
Karnataka,18
Karnataka,26
Karnataka,18
Karnataka,27
Karnataka,27
Karnataka,26
Karnataka,24
Karnataka,25
Karnataka,26
Karnataka,24
Karnataka,27
Karnataka,25
Karnataka,23
Karnataka,23
Karnataka,18
Karnataka,23
Karnataka,21
Karnataka,27
Karnataka,25
Karnataka,20
Karnataka,20
Karnataka,27
Karnataka,23
Karnataka,19
Karnataka,23
Karnataka,25
Karnataka,22
Karnataka,18
Karnataka,26
Karnataka,20
Karnataka,20
Karnataka,18
Karnataka,19
Karnataka,21
Karnataka,18
Karnataka,26
Karnataka,24
Karnataka,18
Karnataka,18
Karnataka,26
Karnataka,24
Karnataka,21
Karnataka,27
Karnataka,27
Karnataka,27
Karnataka,18
Karnataka,20
Karnataka,19
Karnataka,20
Karnataka,19
Karnataka,27
Karnataka,23
Karnataka,26
Karnataka,26
Karnataka,20
Karnataka,20
Karnataka,18
Karnataka,19
Karnataka,21
Karnataka,25
Karnataka,24
Karnataka,20
Karnataka,26
Karnataka,20
Karnataka,18
Karnataka,20
Karnataka,22
Karnataka,19
Karnataka,19
Karnataka,26
Karnataka,27
Karnataka,25
Karnataka,18
Karnataka,26
Karnataka,22
Karnataka,18
Karnataka,22
Karnataka,20
Karnataka,22
Karnataka,21
Karnataka,23
Karnataka,24
Karnataka,21
Karnataka,21
Karnataka,21
Karnataka,22
Karnataka,19
Karnataka,18
Karnataka,22
Karnataka,22
Karnataka,26
Karnataka,27
Karnataka,21
Karnataka,25
Karnataka,27
Karnataka,27
Karnataka,22
Karnataka,25
Karnataka,18
Karnataka,25
Karnataka,24
Karnataka,18
Karnataka,24
Karnataka,21
Karnataka,22
Karnataka,22
Karnataka,19
Karnataka,24
Karnataka,26
Karnataka,23
Karnataka,22
Karnataka,19
Karnataka,25
Karnataka,26
Karnataka,24
Karnataka,19
Karnataka,27
Karnataka,20
Karnataka,26
Karnataka,23
Karnataka,23
Karnataka,18
Karnataka,23
Karnataka,21
Karnataka,26
Karnataka,20
Karnataka,26
Karnataka,21
Karnataka,19
Karnataka,25
Karnataka,21
Karnataka,21
Karnataka,20
Karnataka,23
Karnataka,27
Karnataka,27
Karnataka,20
Karnataka,25
Karnataka,23
Karnataka,20
Karnataka,19
Karnataka,23
Karnataka,19
Karnataka,21
Karnataka,23
Karnataka,20
Karnataka,27
Karnataka,22
Karnataka,18
Karnataka,23
Karnataka,18
Karnataka,26
Karnataka,27
Kerala,26
Kerala,27
Kerala,27
Kerala,21
Kerala,25
Kerala,26
Kerala,22
Kerala,25
Kerala,24
Kerala,25
Kerala,26
Kerala,19
Kerala,24
Kerala,27
Kerala,23
Kerala,23
Kerala,26
Kerala,21
Kerala,27
Kerala,22
Kerala,21
Kerala,22
Kerala,25
Kerala,24
Kerala,25
Kerala,19
Kerala,24
Kerala,25
Kerala,26
Kerala,24
Kerala,22
Kerala,19
Kerala,27
Kerala,21
Kerala,20
Kerala,23
Kerala,21
Kerala,23
Kerala,27
Kerala,18
Kerala,22
Kerala,21
Kerala,20
Kerala,26
Kerala,20
Kerala,19
Kerala,19
Kerala,25
Kerala,25
Kerala,25
Kerala,26
Kerala,21
Kerala,22
Kerala,27
Kerala,23
Kerala,27
Kerala,26
Kerala,27
Kerala,19
Kerala,23
Kerala,21
Kerala,18
Kerala,18
Kerala,24
Kerala,18
Kerala,20
Kerala,23
Kerala,21
Kerala,21
Kerala,18
Kerala,20
Kerala,21
Kerala,25
Kerala,27
Kerala,23
Kerala,18
Kerala,20
Kerala,25
Kerala,23
Kerala,21
Kerala,18
Kerala,23
Kerala,24
Kerala,21
Kerala,21
Kerala,20
Kerala,23
Kerala,27
Kerala,27
Kerala,25
Kerala,20
Kerala,21
Kerala,25
Kerala,23
Kerala,26
Kerala,22
Kerala,23
Kerala,22
Kerala,21
Kerala,19
Kerala,21
Kerala,23
Kerala,24
Kerala,23
Kerala,19
Kerala,19
Kerala,22
Kerala,23
Kerala,25
Kerala,18
Kerala,24
Kerala,19
Kerala,26
Kerala,25
Kerala,21
Kerala,26
Kerala,20
Kerala,22
Kerala,22
Kerala,25
Kerala,19
Kerala,19
Kerala,22
Kerala,20
Kerala,25
Kerala,22
Kerala,18
Kerala,24
Kerala,20
Kerala,19
Kerala,23
Kerala,18
Kerala,26
Kerala,19
Kerala,27
Kerala,21
Kerala,24
Kerala,23
Kerala,21
